series_id,year,period,value
LASST170000000000004,1996,M01,326742
LASST170000000000004,1996,M02,328868
LASST170000000000004,1996,M03,332371
LASST170000000000004,1996,M04,335913
LASST170000000000004,1996,M05,338252
LASST170000000000004,1996,M06,338298
LASST170000000000004,1996,M07,335859
LASST170000000000004,1996,M08,331499
LASST170000000000004,1996,M09,326471
LASST170000000000004,1996,M10,322653
LASST170000000000004,1996,M11,320981
LASST170000000000004,1996,M12,320286
LASST170000000000004,1997,M01,318702
LASST170000000000004,1997,M02,315027
LASST170000000000004,1997,M03,308814
LASST170000000000004,1997,M04,301545
LASST170000000000004,1997,M05,295016
LASST170000000000004,1997,M06,290604
LASST170000000000004,1997,M07,289087
LASST170000000000004,1997,M08,291011
LASST170000000000004,1997,M09,295450
LASST170000000000004,1997,M10,300736
LASST170000000000004,1997,M11,304545
LASST170000000000004,1997,M12,304645
LASST170000000000004,1998,M01,300764
LASST170000000000004,1998,M02,293724
LASST170000000000004,1998,M03,284940
LASST170000000000004,1998,M04,276701
LASST170000000000004,1998,M05,271743
LASST170000000000004,1998,M06,271899
LASST170000000000004,1998,M07,276480
LASST170000000000004,1998,M08,282406
LASST170000000000004,1998,M09,286938
LASST170000000000004,1998,M10,287387
LASST170000000000004,1998,M11,283037
LASST170000000000004,1998,M12,276577
LASST170000000000004,1999,M01,270657
LASST170000000000004,1999,M02,268113
LASST170000000000004,1999,M03,271173
LASST170000000000004,1999,M04,278920
LASST170000000000004,1999,M05,288345
LASST170000000000004,1999,M06,296243
LASST170000000000004,1999,M07,300461
LASST170000000000004,1999,M08,300070
LASST170000000000004,1999,M09,295788
LASST170000000000004,1999,M10,290361
LASST170000000000004,1999,M11,286145
LASST170000000000004,1999,M12,283816
LASST170000000000004,2000,M01,283526
LASST170000000000004,2000,M02,284626
LASST170000000000004,2000,M03,286290
LASST170000000000004,2000,M04,288107
LASST170000000000004,2000,M05,289017
LASST170000000000004,2000,M06,288315
LASST170000000000004,2000,M07,286670
LASST170000000000004,2000,M08,285804
LASST170000000000004,2000,M09,286993
LASST170000000000004,2000,M10,290832
LASST170000000000004,2000,M11,298278
LASST170000000000004,2000,M12,308867
LASST170000000000004,2001,M01,320500
LASST170000000000004,2001,M02,330456
LASST170000000000004,2001,M03,336622
LASST170000000000004,2001,M04,338756
LASST170000000000004,2001,M05,338715
LASST170000000000004,2001,M06,339145
LASST170000000000004,2001,M07,341882
LASST170000000000004,2001,M08,348369
LASST170000000000004,2001,M09,358599
LASST170000000000004,2001,M10,370802
LASST170000000000004,2001,M11,382832
LASST170000000000004,2001,M12,393376
LASST170000000000004,2002,M01,401852
LASST170000000000004,2002,M02,408647
LASST170000000000004,2002,M03,414082
LASST170000000000004,2002,M04,417506
LASST170000000000004,2002,M05,418977
LASST170000000000004,2002,M06,418884
LASST170000000000004,2002,M07,417844
LASST170000000000004,2002,M08,416431
LASST170000000000004,2002,M09,415685
LASST170000000000004,2002,M10,416342
LASST170000000000004,2002,M11,417721
LASST170000000000004,2002,M12,418469
LASST170000000000004,2003,M01,418665
LASST170000000000004,2003,M02,418559
LASST170000000000004,2003,M03,418882
LASST170000000000004,2003,M04,421275
LASST170000000000004,2003,M05,425775
LASST170000000000004,2003,M06,431028
LASST170000000000004,2003,M07,435091
LASST170000000000004,2003,M08,436273
LASST170000000000004,2003,M09,433290
LASST170000000000004,2003,M10,426812
LASST170000000000004,2003,M11,418795
LASST170000000000004,2003,M12,411490
LASST170000000000004,2004,M01,405726
LASST170000000000004,2004,M02,401440
LASST170000000000004,2004,M03,398681
LASST170000000000004,2004,M04,396131
LASST170000000000004,2004,M05,393316
LASST170000000000004,2004,M06,390919
LASST170000000000004,2004,M07,389583
LASST170000000000004,2004,M08,388915
LASST170000000000004,2004,M09,388453
LASST170000000000004,2004,M10,387846
LASST170000000000004,2004,M11,386548
LASST170000000000004,2004,M12,384909
LASST170000000000004,2005,M01,383284
LASST170000000000004,2005,M02,382106
LASST170000000000004,2005,M03,380648
LASST170000000000004,2005,M04,378686
LASST170000000000004,2005,M05,375850
LASST170000000000004,2005,M06,371602
LASST170000000000004,2005,M07,366835
LASST170000000000004,2005,M08,362374
LASST170000000000004,2005,M09,357897
LASST170000000000004,2005,M10,352641
LASST170000000000004,2005,M11,346868
LASST170000000000004,2005,M12,340239
LASST170000000000004,2006,M01,332194
LASST170000000000004,2006,M02,322919
LASST170000000000004,2006,M03,313675
LASST170000000000004,2006,M04,305716
LASST170000000000004,2006,M05,299236
LASST170000000000004,2006,M06,294239
LASST170000000000004,2006,M07,290160
LASST170000000000004,2006,M08,287408
LASST170000000000004,2006,M09,287239
LASST170000000000004,2006,M10,288945
LASST170000000000004,2006,M11,291655
LASST170000000000004,2006,M12,295221
LASST170000000000004,2007,M01,299947
LASST170000000000004,2007,M02,305557
LASST170000000000004,2007,M03,311290
LASST170000000000004,2007,M04,316917
LASST170000000000004,2007,M05,323075
LASST170000000000004,2007,M06,330074
LASST170000000000004,2007,M07,338030
LASST170000000000004,2007,M08,346852
LASST170000000000004,2007,M09,355245
LASST170000000000004,2007,M10,362557
LASST170000000000004,2007,M11,367631
LASST170000000000004,2007,M12,370258
LASST170000000000004,2008,M01,372591
LASST170000000000004,2008,M02,376674
LASST170000000000004,2008,M03,384460
LASST170000000000004,2008,M04,396274
LASST170000000000004,2008,M05,410763
LASST170000000000004,2008,M06,425591
LASST170000000000004,2008,M07,438094
LASST170000000000004,2008,M08,447043
LASST170000000000004,2008,M09,454895
LASST170000000000004,2008,M10,465956
LASST170000000000004,2008,M11,483544
LASST170000000000004,2008,M12,508569
LASST170000000000004,2009,M01,538859
LASST170000000000004,2009,M02,571132
LASST170000000000004,2009,M03,600782
LASST170000000000004,2009,M04,624504
LASST170000000000004,2009,M05,642348
LASST170000000000004,2009,M06,656076
LASST170000000000004,2009,M07,668159
LASST170000000000004,2009,M08,680908
LASST170000000000004,2009,M09,695144
LASST170000000000004,2009,M10,710388
LASST170000000000004,2009,M11,725591
LASST170000000000004,2009,M12,738095
LASST170000000000004,2010,M01,744310
LASST170000000000004,2010,M02,742469
LASST170000000000004,2010,M03,733331
LASST170000000000004,2010,M04,719049
LASST170000000000004,2010,M05,701418
LASST170000000000004,2010,M06,683886
LASST170000000000004,2010,M07,669964
LASST170000000000004,2010,M08,660375
LASST170000000000004,2010,M09,653530
LASST170000000000004,2010,M10,647155
LASST170000000000004,2010,M11,639766
LASST170000000000004,2010,M12,632108
LASST170000000000004,2011,M01,626367
LASST170000000000004,2011,M02,623956
LASST170000000000004,2011,M03,625496
LASST170000000000004,2011,M04,631563
LASST170000000000004,2011,M05,641667
LASST170000000000004,2011,M06,653004
LASST170000000000004,2011,M07,662019
LASST170000000000004,2011,M08,666303
LASST170000000000004,2011,M09,664161
LASST170000000000004,2011,M10,655447
LASST170000000000004,2011,M11,641671
LASST170000000000004,2011,M12,625551
LASST170000000000004,2012,M01,610484
LASST170000000000004,2012,M02,599643
LASST170000000000004,2012,M03,594691
LASST170000000000004,2012,M04,594198
LASST170000000000004,2012,M05,595706
LASST170000000000004,2012,M06,596599
LASST170000000000004,2012,M07,595043
LASST170000000000004,2012,M08,592131
LASST170000000000004,2012,M09,590906
LASST170000000000004,2012,M10,592651
LASST170000000000004,2012,M11,596948
LASST170000000000004,2012,M12,602212
LASST170000000000004,2013,M01,607162
LASST170000000000004,2013,M02,610734
LASST170000000000004,2013,M03,612083
LASST170000000000004,2013,M04,611304
LASST170000000000004,2013,M05,609368
LASST170000000000004,2013,M06,607136
LASST170000000000004,2013,M07,604883
LASST170000000000004,2013,M08,600391
LASST170000000000004,2013,M09,592282
LASST170000000000004,2013,M10,582283
LASST170000000000004,2013,M11,571752
LASST170000000000004,2013,M12,560772
LASST170000000000004,2014,M01,548181
LASST170000000000004,2014,M02,533058
LASST170000000000004,2014,M03,516471
LASST170000000000004,2014,M04,499767
LASST170000000000004,2014,M05,483658
LASST170000000000004,2014,M06,468961
LASST170000000000004,2014,M07,455943
LASST170000000000004,2014,M08,444723
LASST170000000000004,2014,M09,434688
LASST170000000000004,2014,M10,424465
LASST170000000000004,2014,M11,414029
LASST170000000000004,2014,M12,404997
LASST170000000000004,2015,M01,398608
LASST170000000000004,2015,M02,395583
LASST170000000000004,2015,M03,394882
LASST170000000000004,2015,M04,394654
LASST170000000000004,2015,M05,393151
LASST170000000000004,2015,M06,390202
LASST170000000000004,2015,M07,387287
LASST170000000000004,2015,M08,386003
LASST170000000000004,2015,M09,386813
LASST170000000000004,2015,M10,390163
LASST170000000000004,2015,M11,396306
LASST170000000000004,2015,M12,403725
LASST170000000000004,2016,M01,409814
LASST170000000000004,2016,M02,412453
LASST170000000000004,2016,M03,410204
LASST170000000000004,2016,M04,404424
LASST170000000000004,2016,M05,397695
LASST170000000000004,2016,M06,391162
LASST170000000000004,2016,M07,385204
LASST170000000000004,2016,M08,380820
LASST170000000000004,2016,M09,378026
LASST170000000000004,2016,M10,374457
LASST170000000000004,2016,M11,367698
LASST170000000000004,2016,M12,357736
LASST170000000000004,2017,M01,346703
LASST170000000000004,2017,M02,336411
LASST170000000000004,2017,M03,328883
LASST170000000000004,2017,M04,324757
LASST170000000000004,2017,M05,323224
